CustomerID,Age,Gender,TenureMonths,ContractType,InternetService,PhoneService,StreamingService,MonthlyCharges,TotalCharges,MonthlyUsageGB,SessionsPerMonth,SupportCalls,Complaints,PaymentMethod,PaymentDelayDays,Churn
CUST-13114,28,Male,6,Two Year,DSL,Yes,No,32.47,180.35,211.6,4,2,1,Electronic Check,5,No
CUST-13115,38,Male,62,Two Year,No,Yes,Yes,88.9,5020.65,171.3,20,2,0,Credit Card,5,No
CUST-13116,69,Male,5,Month-to-Month,DSL,Yes,Yes,67.52,332.11,184.8,5,1,1,Credit Card,5,Yes
CUST-13117,72,Male,70,Two Year,No,Yes,Yes,127.07,8135.68,98.3,22,2,1,Bank Transfer,1,No
CUST-13118,70,Female,63,Month-to-Month,DSL,Yes,No,47.28,3001.58,403.2,24,1,1,Electronic Check,3,Yes
CUST-13119,43,Female,56,Month-to-Month,DSL,No,Yes,43.53,2530.85,194.1,44,2,0,Electronic Check,3,Yes
CUST-13120,21,Male,59,Two Year,Fiber Optic,Yes,Yes,103.34,5635.61,229.4,17,2,0,Mailed Check,2,No
CUST-13121,51,Female,63,Month-to-Month,Fiber Optic,Yes,Yes,91.45,5592.2,160.4,5,1,0,Bank Transfer,2,No
CUST-13122,69,Female,59,Month-to-Month,Fiber Optic,Yes,Yes,74.62,4450.2,256.1,57,5,1,Bank Transfer,3,No
CUST-13123,65,Male,51,Month-to-Month,Fiber Optic,Yes,Yes,37.16,1787.19,63.1,26,3,0,Electronic Check,4,No
CUST-13124,35,Female,50,Month-to-Month,No,Yes,No,108.62,,22.9,36,1,0,Electronic Check,3,No
CUST-13125,57,Male,4,One Year,Fiber Optic,Yes,Yes,63.2,261.21,177.3,8,0,1,Mailed Check,1,No
CUST-13126,52,Male,48,One Year,Fiber Optic,Yes,No,54.23,2383.25,364.9,9,1,0,Credit Card,5,No
CUST-13127,58,Male,32,Month-to-Month,DSL,Yes,No,93.57,2707.12,288.7,17,3,0,Electronic Check,2,Yes
CUST-13128,46,Male,51,Month-to-Month,DSL,Yes,No,64.44,3439.16,107.2,56,0,0,Electronic Check,2,No
CUST-13129,69,Female,52,Two Year,Fiber Optic,Yes,No,35.86,1945.78,226.4,8,5,0,Bank Transfer,4,No
CUST-13130,46,Male,34,Two Year,DSL,Yes,No,66.01,2162.07,122.8,5,0,0,Bank Transfer,2,No
CUST-13131,55,Female,36,Month-to-Month,Fiber Optic,Yes,No,45.47,1485.64,218.4,10,1,1,Electronic Check,3,Yes
CUST-13132,59,Male,70,Two Year,Fiber Optic,Yes,Yes,15.0,1042.47,225.4,50,2,0,Credit Card,1,No
CUST-13133,38,Male,43,One Year,DSL,No,No,42.96,1743.85,263.4,55,0,3,Mailed Check,1,No
CUST-13134,59,Female,16,Month-to-Month,Fiber Optic,Yes,No,51.81,862.54,39.1,14,2,0,Mailed Check,1,No
CUST-13135,30,Male,59,Month-to-Month,DSL,Yes,Yes,36.11,2171.39,66.1,27,4,0,Credit Card,3,No
CUST-13136,66,Female,53,Month-to-Month,Fiber Optic,Yes,Yes,79.38,4196.37,173.2,27,2,0,Bank Transfer,3,No
CUST-13137,58,Female,19,One Year,Fiber Optic,Yes,No,45.56,816.02,87.1,5,4,0,Credit Card,3,Yes
CUST-13138,34,Male,41,Month-to-Month,Fiber Optic,Yes,No,76.96,3171.74,80.1,15,0,0,Mailed Check,2,No
CUST-13139,73,Male,47,Month-to-Month,DSL,Yes,Yes,34.17,1515.05,204.5,28,3,1,Electronic Check,5,Yes
CUST-13140,26,Male,54,Month-to-Month,Fiber Optic,No,No,87.73,4290.42,97.6,5,1,0,Bank Transfer,2,No
CUST-13141,58,Male,55,Two Year,DSL,Yes,Yes,33.09,1776.75,383.2,22,0,0,Bank Transfer,6,No
CUST-13142,18,Male,19,Month-to-Month,Fiber Optic,Yes,Yes,15.0,277.39,132.0,12,0,0,Credit Card,5,No
CUST-13143,19,Male,62,Two Year,Fiber Optic,Yes,No,95.93,6033.61,155.7,42,1,0,Electronic Check,5,No
CUST-13144,65,Female,59,Two Year,Fiber Optic,Yes,No,43.6,2649.19,206.8,8,3,2,Credit Card,2,No
CUST-13145,46,Female,65,Month-to-Month,No,Yes,No,108.92,6748.25,44.3,59,4,0,Credit Card,1,Yes
CUST-13146,50,Male,68,Month-to-Month,Fiber Optic,Yes,Yes,79.11,5204.22,225.8,1,1,0,Bank Transfer,3,Yes
CUST-13147,27,Female,28,Month-to-Month,DSL,Yes,No,84.76,2303.41,210.7,35,2,0,Bank Transfer,4,Yes
CUST-13148,67,Female,18,Two Year,DSL,Yes,Yes,91.14,1556.25,148.6,16,3,1,Credit Card,5,No
CUST-13149,57,Male,26,Month-to-Month,No,Yes,No,67.82,1783.61,204.7,55,0,1,Mailed Check,2,No
CUST-13150,38,Male,19,Month-to-Month,DSL,Yes,Yes,68.1,1265.84,218.5,30,0,1,Bank Transfer,0,No
CUST-13151,45,Female,55,Month-to-Month,Fiber Optic,Yes,Yes,97.03,5534.6,309.2,43,0,1,Credit Card,0,No
CUST-13152,28,Male,57,Month-to-Month,Fiber Optic,Yes,No,67.78,3853.98,405.0,41,1,2,Mailed Check,2,Yes
CUST-13153,72,Female,6,Two Year,Fiber Optic,Yes,Yes,46.8,261.65,84.5,10,2,1,Credit Card,4,No
CUST-13154,51,Male,1,One Year,Fiber Optic,Yes,No,79.64,73.64,63.2,34,0,1,Mailed Check,3,No
CUST-13155,25,Female,8,Two Year,Fiber Optic,Yes,Yes,15.0,114.7,189.2,52,2,0,Credit Card,3,No
CUST-13156,39,Female,51,Month-to-Month,Fiber Optic,Yes,Yes,97.99,4757.81,1.0,11,2,0,Bank Transfer,2,No
CUST-13157,25,Female,25,Month-to-Month,No,Yes,Yes,98.51,2366.87,238.4,20,1,0,Credit Card,3,Yes
CUST-13158,66,Female,47,Two Year,Fiber Optic,Yes,No,94.95,4139.28,190.2,43,2,0,Bank Transfer,4,No
CUST-13159,32,Male,55,Month-to-Month,Fiber Optic,Yes,Yes,93.99,5411.04,213.1,7,1,0,Credit Card,1,Yes
CUST-13160,34,Male,64,Two Year,Fiber Optic,Yes,No,62.9,3711.03,152.7,21,1,0,Electronic Check,4,No
CUST-13161,40,Female,10,Month-to-Month,Fiber Optic,Yes,No,62.33,621.99,203.0,11,1,0,Credit Card,1,Yes
CUST-13162,41,Female,56,Month-to-Month,No,Yes,Yes,34.26,1730.47,222.5,37,0,1,Credit Card,4,No
CUST-13163,62,Male,12,One Year,DSL,Yes,Yes,108.7,1253.59,198.0,23,2,0,Bank Transfer,2,No
CUST-13164,36,Male,33,Two Year,DSL,Yes,Yes,52.87,1651.15,58.9,44,1,0,Bank Transfer,7,No
CUST-13165,22,Female,71,Two Year,No,No,No,73.5,4995.69,195.5,31,0,0,Credit Card,5,No
CUST-13166,49,Female,17,Month-to-Month,Fiber Optic,Yes,Yes,71.35,1182.28,346.9,18,1,1,Bank Transfer,4,Yes
CUST-13167,61,Female,61,Month-to-Month,DSL,No,Yes,31.49,1901.79,201.7,24,1,0,Bank Transfer,3,No
CUST-13168,18,Female,10,One Year,Fiber Optic,No,Yes,21.38,211.13,192.3,22,1,0,Electronic Check,7,No
CUST-13169,40,Female,31,One Year,No,Yes,No,65.14,2008.45,320.4,37,1,0,Bank Transfer,4,No
CUST-13170,54,Male,60,One Year,No,Yes,No,53.66,3305.51,112.9,47,0,0,Bank Transfer,1,No
CUST-13171,25,Female,70,Month-to-Month,Fiber Optic,Yes,No,62.76,4538.21,260.1,44,0,0,Credit Card,3,No
CUST-13172,30,Male,17,Two Year,DSL,Yes,No,91.64,1574.37,132.3,1,1,0,Credit Card,2,No
CUST-13173,25,Male,50,One Year,No,Yes,Yes,70.62,3219.71,277.8,50,1,0,Bank Transfer,1,No
CUST-13174,74,Male,37,Two Year,Fiber Optic,Yes,Yes,83.96,3243.81,251.8,6,2,2,Credit Card,4,No
CUST-13175,40,Female,62,Month-to-Month,No,Yes,No,76.13,4918.82,142.9,38,1,0,Mailed Check,3,No
CUST-13176,60,Male,29,Month-to-Month,DSL,Yes,No,57.09,1666.79,156.1,29,0,0,Electronic Check,7,Yes
CUST-13177,18,Male,32,Two Year,DSL,Yes,Yes,39.95,1249.78,268.0,43,2,0,Credit Card,4,No
CUST-13178,62,Male,11,One Year,Fiber Optic,Yes,Yes,71.62,738.65,13.0,57,0,2,Mailed Check,2,No
CUST-13179,68,Male,6,Two Year,DSL,Yes,No,67.1,408.02,140.2,11,1,0,Bank Transfer,2,No
CUST-13180,41,Female,35,Two Year,Fiber Optic,Yes,Yes,87.88,,235.8,16,1,0,Bank Transfer,1,No
CUST-13181,52,Female,33,One Year,No,Yes,Yes,61.23,2020.14,152.3,6,0,0,Credit Card,3,No
CUST-13182,41,Male,18,Month-to-Month,Fiber Optic,Yes,No,57.57,1030.42,192.1,1,1,0,Credit Card,5,Yes
CUST-13183,34,Male,37,Month-to-Month,No,Yes,No,59.26,2036.84,1.0,55,4,2,Electronic Check,1,Yes
CUST-13184,22,Female,13,Month-to-Month,Fiber Optic,Yes,Yes,42.03,,103.1,48,1,0,Mailed Check,2,No
CUST-13185,37,Female,64,Month-to-Month,Fiber Optic,Yes,Yes,101.17,6529.73,241.2,35,0,0,Credit Card,3,Yes
CUST-13186,38,Female,1,Month-to-Month,No,Yes,Yes,93.49,84.38,112.4,24,0,1,Mailed Check,2,Yes
CUST-13187,57,Male,63,Month-to-Month,Fiber Optic,Yes,No,34.67,2175.89,62.8,38,1,0,Bank Transfer,2,No
CUST-13188,48,Female,34,Month-to-Month,Fiber Optic,Yes,No,85.1,2936.8,275.5,3,0,0,Mailed Check,5,Yes
CUST-13189,63,Male,10,Month-to-Month,Fiber Optic,Yes,No,18.87,179.3,226.4,51,1,0,Mailed Check,0,Yes
CUST-13190,53,Male,7,Month-to-Month,Fiber Optic,Yes,Yes,89.63,571.84,82.0,40,1,0,Credit Card,1,Yes
CUST-13191,28,Female,56,Month-to-Month,DSL,Yes,Yes,47.59,2725.98,192.5,54,2,0,Bank Transfer,0,No
CUST-13192,69,Male,37,Month-to-Month,No,Yes,No,74.0,2522.45,85.0,2,1,1,Bank Transfer,0,No
CUST-13193,32,Female,29,One Year,No,Yes,Yes,16.76,464.47,166.3,51,0,0,Mailed Check,2,No
CUST-13194,36,Male,12,Month-to-Month,Fiber Optic,Yes,No,35.03,422.92,195.8,15,1,2,Bank Transfer,2,No
CUST-13195,24,Female,17,Month-to-Month,Fiber Optic,Yes,No,76.72,1333.65,107.2,22,2,0,Electronic Check,4,Yes
CUST-13196,68,Male,48,One Year,Fiber Optic,Yes,Yes,47.48,2345.95,246.8,46,0,0,Bank Transfer,5,No
CUST-13197,45,Male,26,Two Year,Fiber Optic,Yes,No,44.0,1120.62,260.8,46,2,2,Mailed Check,1,No
CUST-13198,68,Female,12,Month-to-Month,Fiber Optic,No,Yes,99.9,1164.49,203.7,55,3,1,Mailed Check,3,Yes
CUST-13199,60,Female,21,One Year,No,Yes,No,120.27,2594.49,217.3,4,1,0,Bank Transfer,1,No
CUST-13200,22,Female,42,Two Year,Fiber Optic,Yes,Yes,88.43,3656.35,49.2,24,3,0,Electronic Check,0,No
CUST-13201,22,Female,61,Two Year,DSL,Yes,No,37.7,2269.34,302.6,19,3,0,Bank Transfer,4,No
CUST-13202,47,Male,58,Month-to-Month,No,Yes,No,109.09,6106.37,171.8,30,2,0,Electronic Check,5,Yes
CUST-13203,71,Female,54,One Year,Fiber Optic,Yes,Yes,25.96,1340.05,95.8,22,1,0,Credit Card,6,No
CUST-13204,49,Female,34,Month-to-Month,No,Yes,Yes,57.39,1896.78,193.1,39,0,0,Electronic Check,4,No
CUST-13205,25,Male,7,One Year,DSL,Yes,Yes,66.37,443.56,247.1,48,3,0,Credit Card,3,No
CUST-13206,27,Female,35,Two Year,DSL,Yes,Yes,113.1,3766.64,226.1,40,2,0,Electronic Check,1,No
CUST-13207,55,Female,15,Month-to-Month,No,No,No,87.82,1381.91,82.4,27,3,1,Electronic Check,3,No
CUST-13208,64,Male,65,Two Year,DSL,Yes,Yes,53.41,3299.57,248.2,15,1,1,Electronic Check,4,No
CUST-13209,49,Female,25,Month-to-Month,No,Yes,Yes,41.38,970.83,174.5,52,0,1,Credit Card,4,Yes
CUST-13210,65,Female,59,Two Year,No,Yes,Yes,90.05,5063.71,225.1,37,3,0,Electronic Check,1,No
CUST-13211,45,Female,6,One Year,Fiber Optic,Yes,No,51.67,306.49,107.9,54,2,0,Mailed Check,3,No
CUST-13212,34,Female,52,Month-to-Month,DSL,Yes,No,70.42,3796.04,274.1,1,1,0,Electronic Check,1,No
CUST-13213,48,Female,21,One Year,Fiber Optic,Yes,Yes,30.76,657.7,196.4,12,2,0,Electronic Check,2,No
CUST-13214,25,Female,71,Month-to-Month,No,No,No,79.23,5773.48,287.0,9,2,0,Mailed Check,0,No
CUST-13215,57,Male,32,Month-to-Month,Fiber Optic,Yes,No,77.22,2542.33,41.9,19,2,2,Electronic Check,5,Yes
CUST-13216,42,Female,53,Two Year,Fiber Optic,Yes,Yes,33.96,1868.42,53.9,18,0,1,Mailed Check,5,No
CUST-13217,26,Male,59,Month-to-Month,Fiber Optic,Yes,No,90.79,5009.83,158.4,59,3,1,Electronic Check,3,No
CUST-13218,19,Male,69,One Year,DSL,Yes,Yes,78.87,5271.99,312.1,39,1,0,Credit Card,5,No
CUST-13219,32,Male,62,Month-to-Month,No,Yes,Yes,83.5,4958.43,356.7,11,4,0,Credit Card,1,No
CUST-13220,67,Male,4,Month-to-Month,No,Yes,No,55.53,212.63,100.0,11,1,0,Mailed Check,4,No
CUST-13221,20,Female,18,Two Year,No,Yes,Yes,69.47,1247.76,184.8,30,1,0,Credit Card,7,No
CUST-13222,66,Female,56,Month-to-Month,Fiber Optic,Yes,No,66.58,3580.35,194.0,20,4,0,Bank Transfer,2,No
CUST-13223,53,Female,24,One Year,Fiber Optic,Yes,Yes,61.3,1460.09,244.6,52,1,1,Credit Card,2,No
CUST-13224,21,Male,66,One Year,DSL,Yes,Yes,69.26,4376.16,259.6,58,0,0,Credit Card,4,No
CUST-13225,31,Female,13,One Year,Fiber Optic,Yes,No,96.41,1186.49,79.7,15,3,0,Mailed Check,2,Yes
CUST-13226,58,Female,62,Two Year,Fiber Optic,Yes,No,91.87,5428.01,185.8,57,3,0,Bank Transfer,5,No
CUST-13227,58,Female,54,One Year,No,Yes,No,35.45,1953.66,1.0,55,0,0,Mailed Check,4,Yes
CUST-13228,42,Male,15,Month-to-Month,No,Yes,Yes,89.64,1331.37,253.0,25,1,0,Bank Transfer,2,Yes
CUST-13229,72,Male,69,Two Year,No,Yes,No,94.78,6841.3,149.5,49,2,0,Bank Transfer,3,No
CUST-13230,67,Female,3,Month-to-Month,No,Yes,No,61.22,188.23,71.5,3,2,0,Mailed Check,5,Yes
CUST-13231,27,Male,37,Month-to-Month,No,Yes,Yes,77.71,2797.26,209.9,58,2,0,Credit Card,2,No
CUST-13232,38,Male,37,Two Year,DSL,Yes,No,77.35,2679.81,146.7,43,0,0,Electronic Check,5,No
CUST-13233,53,Female,3,One Year,No,Yes,No,43.75,131.39,293.5,26,1,0,Bank Transfer,3,Yes
CUST-13234,29,Male,63,Two Year,Fiber Optic,Yes,Yes,55.45,3524.78,99.7,45,3,0,Mailed Check,2,No
CUST-13235,44,Male,35,One Year,Fiber Optic,Yes,Yes,83.77,2842.9,380.1,28,0,1,Credit Card,3,No
CUST-13236,57,Female,52,Two Year,DSL,Yes,Yes,52.6,2556.01,256.9,6,1,0,Bank Transfer,2,No
CUST-13237,19,Male,28,Two Year,Fiber Optic,Yes,No,89.39,2461.84,295.9,46,3,0,Mailed Check,1,No
CUST-13238,71,Male,18,Month-to-Month,DSL,Yes,Yes,97.62,1648.35,87.4,32,1,1,Bank Transfer,2,No
CUST-13239,30,Male,36,Month-to-Month,Fiber Optic,Yes,No,93.59,3507.38,341.0,11,0,0,Mailed Check,3,Yes
CUST-13240,70,Male,33,Month-to-Month,Fiber Optic,No,Yes,114.5,3757.09,70.9,13,1,0,Electronic Check,4,Yes
CUST-13241,49,Male,64,One Year,No,Yes,No,62.73,3789.05,161.1,17,1,0,Bank Transfer,2,No
CUST-13242,48,Male,26,Month-to-Month,No,Yes,Yes,69.43,1683.08,297.4,46,4,0,Electronic Check,0,Yes
CUST-13243,33,Male,48,Month-to-Month,Fiber Optic,Yes,No,73.02,3531.28,225.6,53,2,0,Mailed Check,2,No
CUST-13244,49,Male,40,Month-to-Month,Fiber Optic,Yes,Yes,63.49,2555.27,68.5,46,3,1,Electronic Check,2,Yes
CUST-13245,49,Female,17,Two Year,DSL,Yes,No,78.55,1321.42,282.2,36,3,0,Electronic Check,2,No
CUST-13246,51,Female,40,One Year,Fiber Optic,Yes,No,22.22,881.82,210.6,30,2,1,Mailed Check,4,Yes
CUST-13247,28,Female,7,Month-to-Month,DSL,Yes,No,70.12,486.22,142.5,4,1,1,Mailed Check,0,Yes
CUST-13248,27,Female,57,Month-to-Month,No,Yes,Yes,30.56,1661.82,41.2,14,1,0,Electronic Check,6,No
CUST-13249,32,Male,8,Month-to-Month,Fiber Optic,Yes,Yes,40.93,340.74,219.1,46,2,0,Mailed Check,5,No
CUST-13250,34,Female,56,Month-to-Month,DSL,Yes,No,83.32,4534.77,165.3,28,4,1,Credit Card,3,No
CUST-13251,57,Female,31,Month-to-Month,Fiber Optic,No,Yes,60.02,1680.23,194.1,7,1,0,Mailed Check,3,Yes
CUST-13252,35,Male,59,Two Year,Fiber Optic,Yes,Yes,82.44,4631.73,37.3,16,2,1,Mailed Check,1,No
CUST-13253,72,Male,58,Two Year,Fiber Optic,Yes,No,59.48,3172.27,142.3,14,3,1,Electronic Check,4,No
CUST-13254,26,Male,12,Month-to-Month,DSL,Yes,Yes,92.66,1061.34,223.2,37,0,1,Credit Card,2,Yes
CUST-13255,42,Male,48,Month-to-Month,No,Yes,Yes,59.02,2808.14,348.9,39,0,0,Bank Transfer,2,Yes
CUST-13256,57,Male,31,Month-to-Month,DSL,Yes,No,16.13,451.73,161.5,49,2,0,Electronic Check,1,No
CUST-13257,31,Female,63,Month-to-Month,DSL,Yes,Yes,70.63,4585.54,309.9,27,1,0,Credit Card,2,No
CUST-13258,42,Male,39,Month-to-Month,DSL,Yes,Yes,15.0,580.05,250.9,30,0,0,Bank Transfer,7,Yes
CUST-13259,67,Female,20,Month-to-Month,Fiber Optic,Yes,No,28.68,541.65,201.0,15,1,0,Bank Transfer,3,Yes
CUST-13260,39,Female,48,Month-to-Month,DSL,Yes,Yes,42.93,1950.77,88.9,57,2,0,Credit Card,1,No
CUST-13261,69,Male,71,One Year,DSL,Yes,No,39.81,2741.29,92.7,56,2,0,Bank Transfer,0,No
CUST-13262,47,Female,54,One Year,Fiber Optic,Yes,Yes,51.37,2599.81,235.6,39,2,0,Bank Transfer,1,No
CUST-13263,37,Female,71,One Year,Fiber Optic,Yes,No,38.95,2490.71,132.6,42,3,0,Credit Card,3,No
CUST-13264,38,Male,29,Month-to-Month,DSL,Yes,Yes,29.85,782.53,124.6,18,0,1,Credit Card,4,Yes
CUST-13265,61,Female,48,Two Year,DSL,Yes,Yes,103.55,4740.08,163.7,11,3,1,Credit Card,4,No
CUST-13266,49,Female,56,Two Year,Fiber Optic,Yes,Yes,48.05,2471.86,165.3,22,1,0,Electronic Check,2,No
CUST-13267,68,Female,17,Month-to-Month,DSL,Yes,Yes,15.0,230.36,261.1,46,2,0,Credit Card,0,Yes
CUST-13268,63,Male,9,Month-to-Month,Fiber Optic,Yes,No,55.98,518.38,134.5,4,1,1,Electronic Check,3,Yes
CUST-13269,66,Male,34,Month-to-Month,DSL,Yes,Yes,36.88,1180.09,252.1,3,1,0,Electronic Check,4,No
CUST-13270,73,Male,45,Month-to-Month,DSL,Yes,No,42.88,,219.6,24,2,2,Credit Card,0,No
CUST-13271,38,Female,9,Month-to-Month,Fiber Optic,Yes,No,82.76,690.4,29.3,14,3,0,Bank Transfer,1,Yes
CUST-13272,52,Male,7,One Year,DSL,No,No,53.8,341.58,206.5,52,1,0,Electronic Check,2,No
CUST-13273,49,Female,16,Month-to-Month,DSL,Yes,Yes,36.19,585.83,1.0,3,1,0,Electronic Check,2,Yes
CUST-13274,47,Male,19,Month-to-Month,Fiber Optic,Yes,Yes,76.16,1329.46,99.4,59,0,0,Bank Transfer,0,Yes
CUST-13275,72,Female,6,Month-to-Month,No,Yes,No,93.75,508.42,221.7,31,0,0,Bank Transfer,4,Yes
CUST-13276,56,Male,11,Two Year,Fiber Optic,Yes,No,78.42,852.34,179.0,53,2,0,Mailed Check,2,Yes
CUST-13277,66,Male,61,Month-to-Month,No,Yes,No,15.0,825.35,20.9,57,1,0,Mailed Check,3,No
CUST-13278,29,Female,42,One Year,No,Yes,Yes,37.13,1505.57,79.3,58,1,0,Electronic Check,6,No
CUST-13279,58,Male,13,Month-to-Month,No,Yes,No,66.19,811.7,1.0,35,2,2,Credit Card,1,Yes
CUST-13280,64,Female,12,Month-to-Month,Fiber Optic,Yes,No,58.89,669.87,59.2,31,3,0,Electronic Check,2,No
CUST-13281,35,Male,20,One Year,Fiber Optic,Yes,Yes,56.82,1023.42,232.1,57,5,0,Electronic Check,1,No
CUST-13282,38,Male,50,Month-to-Month,Fiber Optic,Yes,No,40.43,2111.76,129.8,52,3,2,Electronic Check,1,Yes
CUST-13283,30,Female,36,Month-to-Month,DSL,Yes,Yes,29.86,1050.82,195.3,12,0,0,Bank Transfer,5,No
CUST-13284,38,Female,69,Month-to-Month,Fiber Optic,Yes,Yes,115.19,7835.86,181.2,10,1,1,Bank Transfer,7,No
CUST-13285,25,Female,37,One Year,No,Yes,No,65.68,2429.96,182.9,20,2,1,Credit Card,0,No
CUST-13286,63,Male,12,One Year,Fiber Optic,Yes,Yes,81.05,,272.1,18,1,0,Mailed Check,2,No
CUST-13287,57,Female,40,Month-to-Month,Fiber Optic,Yes,No,65.16,2583.43,161.7,44,3,0,Credit Card,2,No
CUST-13288,63,Male,54,One Year,Fiber Optic,Yes,Yes,66.16,3623.83,262.0,56,2,0,Bank Transfer,1,No
CUST-13289,24,Female,2,Month-to-Month,Fiber Optic,Yes,Yes,63.45,122.75,1.0,36,1,0,Credit Card,4,Yes
CUST-13290,40,Female,50,One Year,Fiber Optic,Yes,Yes,36.99,1767.55,280.0,51,3,1,Bank Transfer,2,No
CUST-13291,61,Female,41,Month-to-Month,Fiber Optic,Yes,No,27.14,1138.86,63.9,19,1,0,Electronic Check,2,Yes
CUST-13292,49,Female,45,One Year,Fiber Optic,No,Yes,74.66,3459.81,83.4,17,3,0,Mailed Check,6,No
CUST-13293,28,Female,9,Two Year,Fiber Optic,Yes,Yes,69.7,577.54,116.6,40,0,1,Bank Transfer,3,No
CUST-13294,39,Female,62,Two Year,No,Yes,No,88.46,5382.5,277.5,11,2,0,Bank Transfer,4,No
CUST-13295,39,Male,47,Month-to-Month,No,Yes,Yes,83.38,3928.84,100.0,5,1,0,Mailed Check,3,No
CUST-13296,60,Female,5,Two Year,DSL,Yes,Yes,44.79,204.36,121.0,37,3,0,Electronic Check,1,No
CUST-13297,42,Male,1,Month-to-Month,No,Yes,Yes,93.31,96.99,93.4,45,2,1,Electronic Check,3,Yes
CUST-13298,39,Female,44,Two Year,DSL,Yes,Yes,84.13,3620.34,203.0,36,1,2,Credit Card,4,No
CUST-13299,45,Female,22,Month-to-Month,DSL,Yes,Yes,82.27,1804.18,246.9,45,4,1,Electronic Check,2,Yes
CUST-13300,46,Female,38,Month-to-Month,Fiber Optic,Yes,Yes,121.23,4269.23,333.4,48,3,1,Bank Transfer,6,Yes
CUST-13301,30,Male,19,Month-to-Month,DSL,Yes,Yes,116.1,2072.81,396.0,44,3,1,Bank Transfer,5,No
CUST-13302,35,Male,31,Month-to-Month,DSL,Yes,No,82.25,2341.05,238.5,14,2,1,Credit Card,6,Yes
CUST-13303,19,Female,67,One Year,Fiber Optic,Yes,Yes,79.13,4981.49,212.9,53,1,0,Mailed Check,1,No
CUST-13304,46,Male,42,Two Year,Fiber Optic,Yes,No,92.04,3764.63,70.4,28,1,1,Bank Transfer,4,No
CUST-13305,38,Female,26,One Year,DSL,Yes,No,50.4,1343.22,351.8,53,0,2,Electronic Check,1,No
CUST-13306,32,Female,13,One Year,Fiber Optic,No,Yes,50.75,646.59,199.4,9,1,0,Electronic Check,1,No
CUST-13307,69,Male,58,One Year,Fiber Optic,Yes,No,81.84,4446.11,154.0,59,4,0,Bank Transfer,6,No
CUST-13308,44,Male,18,Month-to-Month,Fiber Optic,Yes,Yes,43.59,711.41,214.9,38,1,0,Bank Transfer,3,No
CUST-13309,67,Male,67,Month-to-Month,No,Yes,Yes,79.82,5312.08,122.7,29,2,0,Electronic Check,8,No
CUST-13310,48,Male,3,Month-to-Month,Fiber Optic,Yes,Yes,68.92,199.11,1.0,25,0,1,Credit Card,5,Yes
CUST-13311,32,Female,55,Month-to-Month,DSL,Yes,No,43.6,2512.27,231.5,8,5,0,Bank Transfer,3,No
CUST-13312,68,Male,58,Month-to-Month,DSL,Yes,Yes,65.65,3872.29,300.8,48,2,1,Bank Transfer,8,Yes
CUST-13313,40,Male,63,Month-to-Month,Fiber Optic,Yes,Yes,97.63,6281.42,230.1,19,0,0,Mailed Check,5,No
CUST-13314,41,Female,52,Month-to-Month,Fiber Optic,Yes,Yes,67.06,3144.81,179.4,2,4,1,Credit Card,2,Yes
CUST-13315,61,Male,24,Month-to-Month,DSL,Yes,No,67.16,1638.71,181.2,6,6,0,Mailed Check,1,Yes
CUST-13316,30,Male,9,Two Year,DSL,Yes,Yes,73.22,612.32,195.5,30,1,0,Bank Transfer,3,No
CUST-13317,39,Male,37,Month-to-Month,Fiber Optic,Yes,Yes,76.48,2795.43,192.7,2,1,0,Electronic Check,3,No
CUST-13318,60,Male,53,Month-to-Month,Fiber Optic,No,Yes,56.73,2907.81,174.5,51,1,0,Electronic Check,2,Yes
CUST-13319,54,Female,24,One Year,Fiber Optic,Yes,No,73.76,1745.0,182.3,19,2,0,Bank Transfer,1,No
CUST-13320,50,Female,21,Month-to-Month,No,Yes,Yes,38.77,749.05,320.0,13,0,1,Bank Transfer,2,No
CUST-13321,73,Male,40,Month-to-Month,Fiber Optic,Yes,Yes,45.02,1744.14,222.5,49,1,0,Mailed Check,3,Yes
CUST-13322,20,Male,62,Month-to-Month,Fiber Optic,Yes,No,48.22,2707.24,189.5,53,4,1,Electronic Check,3,No
CUST-13323,71,Female,70,Month-to-Month,Fiber Optic,No,Yes,76.74,4867.66,239.3,8,2,1,Electronic Check,3,No
CUST-13324,36,Male,69,Month-to-Month,No,Yes,No,69.01,4755.31,239.3,9,3,0,Mailed Check,6,No
CUST-13325,40,Male,14,Month-to-Month,Fiber Optic,Yes,No,61.64,899.86,265.1,23,2,0,Credit Card,4,No
CUST-13326,46,Male,42,One Year,DSL,Yes,No,82.27,3512.73,111.9,37,0,1,Electronic Check,2,Yes
CUST-13327,47,Male,50,One Year,DSL,Yes,Yes,74.47,3613.19,136.8,8,1,1,Mailed Check,3,No
CUST-13328,56,Male,61,Month-to-Month,Fiber Optic,Yes,Yes,57.75,3200.0,106.8,9,2,0,Credit Card,5,No
CUST-13329,61,Male,4,Month-to-Month,No,Yes,Yes,39.12,141.89,249.0,16,1,0,Electronic Check,2,Yes
CUST-13330,64,Male,17,Month-to-Month,DSL,Yes,No,44.51,698.92,244.6,16,0,0,Bank Transfer,3,No
CUST-13331,42,Male,57,Two Year,DSL,Yes,No,28.33,1689.69,65.4,12,0,2,Mailed Check,3,No
CUST-13332,54,Male,48,Month-to-Month,No,Yes,Yes,68.51,3156.28,215.2,25,0,0,Credit Card,4,No
